id	datetime	text
39113	2026-01-20T15:03:01+00:00	5만원 상품권으로 지급드리는걸로 하겠슴미다&#33;&#33;
39112	2026-01-20T13:48:28+00:00	코인 5만원 상당 당첨자분들 그냥 상품권으로 드릴까요? 어쩔까요? 당첨자분들 의견주세요&#33; (어차피 시장가에 맞춰서 드리는거라 큰 차이 없을 듯 함)
39111	2026-01-20T13:14:40+00:00	사전 + 현장질문 당첨자 분들은 dm @fireantico 으로 휴대전화번호 넣어주세요
39110	2026-01-20T09:40:39+00:00	사전 + 현장질문 선정자 @idonghy44643729 @baek_project @phoenixtank4925 @oongtak @limhwan
39109	2026-01-20T09:27:02+00:00	코인 5만원 상당 당첨자분들 그냥 상품권으로 드릴까요? 어쩔까요? 당첨자분들 의견주세요&#33; (어차피 시장가에 맞춰서 드리는거라 큰 차이 없을 듯 함)
39108	2026-01-20T09:10:40+00:00	이더가스 코인 5만원 당첨 @dongtani @chochonacho @hyejinad
39107	2026-01-20T09:10:05+00:00	[ETHGAS AMA 당첨자공지] 사전 + 현장질문 선정자 @idonghy44643729 @baek_project @phoenixtank4925 @oongtak @limhwan 이더가스 코인 5만원 당첨 @dongtani @chochonacho @hyejinad @sx33ss3ss @kimjy43411 @urinarylol @irwtsay overveu77 @darang2 @aqsw963 @poohloveky @sometimes_invest @Minini00 @sisiar801 coincolle @enochmusics @a1aaa2376 @therain0517 @beyonce1256 @gihunlee @Bevak @buruburu1106 @gigung83 @specialgami3 @Gidarim28 상품권 당첨 @worim0165 @Goldwhale0909 @pogogosing @kyug7997 @dhfkapap @ruud2025 @po2love322 @jshya0129 @drogb
39106	2026-01-20T08:53:01+00:00	📌 ETHGAS AMA with Fireweek 시작&#33; 🗓 일정 : 1월 19일 오후 10시 ✏️ AMA 장소 : 불개미 라이브 스트리밍 🔥 AMA 리워드 - 질문당첨자 : 각 5만원 상당의 상품권 - 현장 청취자 1. 이더가스 코인 5만원 상당 x 25명 지급 2. 1만원 상품권 : x 270명 지급 = 총 300명 이상 당첨
39105	2026-01-20T08:18:12+00:00	[속보] 트럼프, 마크롱에 &#39;가자 평화위&#39; 압박…&quot;佛 와인에 200% 관세&quot; https://www.hankyung.com/article/2026012017047 다 와인 먹지마&#33;&#33;
39104	2026-01-20T08:05:09+00:00	🔴 불개미 커뮤니티 가이드북 목적 : 불개미 커뮤니티 액기스 요약정리를 통한 편리한 불개미 커뮤니티 활용 📌 Fireweek Sentient 야핑캠페인 🗓 일정 : 1월 21일 까지 🔥 보상 : 3만원권 x 20명 (핸드픽) 📌 Spacecoin AMA with Fireweek 🗓 일정 : 1월 21일 오후 8시 💎 보상 : - 질문당첨자 : 50만원 상당 Spacecoin 토큰 N분의 1 - 현장 청취자 1. 1만원 상당 USD1 x 100명 2. 5천원 상당 USD1 x 200명 = 총 300명 이상 당첨 📌 Fireweek Spacecoin 야핑캠페인 🗓 일정 : 1월 3주차 / 1월 19일~1월 30일 💎 보상 : 150명에게 총 200만원 리워드 📌 Fireweek ETHGAS 야핑캠페인 🗓 일정 : 1월 3주차 / 1월 19일~1월 30일 💎 보상 : 150명 총 200만원 리워드 ⚡️ [불개미 투자관련 의견] 불개미 트레이딩 결과 복기 : 22억원 수익인증
39103	2026-01-20T08:01:25+00:00	📌 Spacecoin 영상 감상문 야핑 + AMA 리캡 캠페인 with Fireweek ✔️ 미션 1. 자신의 트위터, 텔레그램 닉네임 옆에 🛰 SPACE 추가하기 2. 해당 트위터를 인용 하여 Spacecoin 완벽분석 영상 시청 후기 작성 3. 해당 트위터를 인용 하여 수요일 AMA 이후에 AMA 리캡 작성 4. 해당 구글폼에 제출 🗓 일정 : 1월 30일 까지 🔥 보상 * 상당의 USD1으로 지급 예정 최우수상 : 5만원권 x 10명 우수상 : 4만원권 x 10명 금상 : 3만원권 x 10명 은상 : 2만원권 x 10명 동상 : 1만원권 x 10명 장려상 : 5천원권 x 100명 = 총 150명 당첨입니다. * 완벽분석 영상과 AMA 후기 둘다 작성해서 참여하셔도 중복참여 인정됩니다&#33;
39102	2026-01-20T07:49:07+00:00	📌 ETHGAS Fireweek 캠페인 - 내가 직접쓰는 AMA 후기 🗓 일정 : 1월 30일 까지 ✔️ 참여방법 1. 자신의 트위터, 텔레그램 닉네임 옆에 ⛽️ ETHGAS 추가 2. 어제 진행된 해당 AMA 를 청취하고 3. 해당 AMA 트윗을 인용하여 AMA 청취 후기 작성 4. 작성한 트윗 구글폼 제출 🔥 보상 최우수상 : 5만원권 x 10명 우수상 : 4만원권 x 10명 금상 : 3만원권 x 10명 은상 : 2만원권 x 10명 동상 : 1만원권 x 10명 장려상 : 5천원권 x 100명 = 총 150명 당첨입니다.
39101	2026-01-20T07:44:21+00:00	📌 INFINIT이 크라켄에 상장됩니다. 크라켄은 미국인이 합법적으로 쓸 수 있는 거래소입니다. 오늘 밤 10시부터 거래가 시작되는데 사실 크라켄은 볼륨이나 가격상승을 기대하기는 힘들지만 미국시장으로 진출하는 거래소로 의의가 있다고 할 수 있습니다. 트윗 공지 원문 보기
39100	2026-01-20T07:41:45+00:00	https://n.news.naver.com/mnews/article/021/0002765053?rc=N&amp;ntype=RANKING&amp;sid=001 와
39099	2026-01-20T07:38:39+00:00	🇺🇸 오늘은 마틴루터 킹 주니어의 날로 미국장이 휴장합니다. 일찍 잠자러 가봅시다.
39098	2026-01-20T05:24:15+00:00	미국주식 24시간 거래가 시작될 예정. 코인의 경쟁력? 이었던게.... 이러면 누가 코인하냐&#33;&#33;
39097	2026-01-20T03:09:32+00:00	NYSE - PLATFORM TO ENABLE 24X7 TRADING OF U.S.-LISTED EQUITIES AND ETFS The New York Stock Exchange is developing a platform for trading and onchain settlement of tokenized U.S. equities and ETFs, pending regulatory approval. SOURCE
39096	2026-01-19T15:52:22+00:00	NYSE - PLATFORM TO ENABLE 24X7 TRADING OF U.S.-LISTED EQUITIES AND ETFS The New York Stock Exchange is developing a platform for trading and onchain settlement of tokenized U.S. equities and ETFs, pending regulatory approval . SOURCE
39095	2026-01-19T15:05:33+00:00	❌ 트위터 조회수 올리려면 야한 사진에 댓글을 달면 사람들이 관심을 가진대요&#33;&#33; 과연 트위터만 그럴까요? ARIA AI 포스터를 보러 가보세요. 좌표 는 여기로 ㄱㄱ
39094	2026-01-19T15:05:02+00:00	📢 AriaAI 시즌 2 한정 가챠 &amp; 랭킹 업데이트 안내 AriaAI 플레이어 여러분&#33; 시즌 2 – 라운드 2 한정 가챠 및 랭킹과 관련된 중요한 업데이트 소식을 전해드립니다. ⏰ 주요 일정 1월 20일 17:00 (KST) 🔹 시즌 2 – 2라운드 한정 가챠 &amp; 리더보드가 공식적으로 종료됩니다. 🔹 게임 업데이트를 위한 정기 점검 진행될 예정입니다. 📸 리더보드 스냅샷 - 한정 가챠 랭킹은 종료 시점에 스냅샷으로 기록되며, 최종 랭킹은 보상…
39093	2026-01-19T14:48:43+00:00	동의.
39092	2026-01-19T14:46:14+00:00	작업량만으로 얍핑 1년치 지표를 하루 만에 재껴버릴 수 있는 구간임 이 구조는 오래 갈 수 없음 대형 계정이 아닌 개인이 정직원 포지션에 들어갈 수 있는 거의 마지막 구간이라고 봄
39091	2026-01-19T14:33:25+00:00	ㅋㅋㅋㅋㅋㅋㅋㅋ 또만났다 ㅋㅋㅋㅋㅋㅋㅋ
39090	2026-01-19T14:29:31+00:00	일본어 트위터에서 만난 한국어 아이디.... 약간 워킹홀리데이 와서 한국인 만난 느낌이다잉... * 이게 뭐냐면, 트위터 광고수익을 받으려면 500만회 이상 조회수를 얻어야합니다. 조회수 잘 얻는 비법으로 일본어 트윗에 일본어로 댓글달기가 약간비법처럼 퍼져있어요.
39089	2026-01-19T13:49:46+00:00	https://x.com/i/broadcasts/1gqGvrlBQXpGB 여기 들어오시면 됨
39088	2026-01-19T13:43:57+00:00	📱 나도 도전해본 X 정직원 주말에 X 알고리즘을 일본으로 변경해봤습니다. 일본에서 트위터를 이렇게 활발하게 하는 줄 몰랐네요. 알고리즘 변경 방법 1. 크리에이터 스튜디오 클릭 2. 영감 클릭 3. 한국 -&gt; 일본 변경 4. 조회수 높은 컨텐츠에 댓글 달기 5. 댓글 몇개 달면 알고리즘이 일본 컨텐츠로 변경됩니다 꿀팁 - 블랙핑크 제니 얘기 많이하기 - 합장 이모지 활용 - 조회수 터진 댓글에 다시 가서 한두번 더 달기 이게 조회수 복리처럼 터진 조회수 글을 더 활용하고, 어디가 더 터질건지를 감을 잡으셔야 노출도가 확확 올라갑니다.
39087	2026-01-19T12:48:12+00:00	📌 ETHGAS AMA with Fireweek 시작&#33; 🗓 일정 : 1월 19일 오후 10시 ✏️ AMA 장소 : 불개미 라이브 스트리밍 🔥 AMA 리워드 - 질문당첨자 : 각 5만원 상당의 상품권 - 현장 청취자 1. 이더가스 코인 5만원 상당 x 25명 지급 2. 1만원 상품권 : x 270명 지급 = 총 300명 이상 당첨
39086	2026-01-19T11:27:30+00:00	📌 ETHGAS AMA with Fireweek 🗓 일정 : 1월 19일 오후 10시 ✉️ ETHGAS는 이더리움을 100배 더 싸고, 100배 더 빠르게 활용할 수 있는 인프라입니다. ✔️ 어디서? : 트위터 스트리밍 링크 ✏️ 필수 미션 : 한국공지 ㅣ 한국채팅 입장 🔥 AMA 리워드 - 질문당첨자 : 각 5만원 상당의 상품권 - 현장 청취자 1. 이더가스 코인 5만원 상당 x 25명 지급 2. 1만원 상품권 : x 270명 지급…
39085	2026-01-19T11:15:15+00:00	📌 ETHGAS AMA with Fireweek 🗓 일정 : 1월 19일 오후 10시 ✉️ ETHGAS는 이더리움을 100배 더 싸고, 100배 더 빠르게 활용할 수 있는 인프라입니다. ✔️ 어디서? : 트위터 스트리밍 링크 ✏️ 필수 미션 : 한국공지 ㅣ 한국채팅 입장 🔥 AMA 리워드 - 질문당첨자 : 각 5만원 상당의 상품권 - 현장 청취자 1. 이더가스 코인 5만원 상당 x 25명 지급 2. 1만원 상품권 : x 270명 지급 = 총 300명 이상 당첨 * AMA 이후에는 AMA 내용을 기반으로 한 야핑 캠페인이 진행될 예정이니, 꼭 청취하시길&#33; (청취자 스냅샷 찍습니다&#33;)
39084	2026-01-19T08:19:55+00:00	📌 우주로 날아가는 Spacecoin의 Fireweek 완벽분석 영상 Spacecoin 완벽분석 유튜브 영상 바로가기 오늘 열심히 Spacecoin 완벽분석 영상 공부해두시면, 내일 공지될 Spacecoin 완벽분석영상 기반 야핑캠페인에 참여하실 수 있습니다. 영상 보고 구독과 좋아요 필수&#33;&#33; * 이제 블록체인도 우주로...&#33;
39083	2026-01-19T07:51:03+00:00	[캠페인 보상 수령시 발생하는 제세공과금 납세 관련 협조요청] 물품가액 5만원을 초과하는 경품 및 재화를 수령하게되면 22%에 해당하는 세금을 내야합니다. 눈치채신분들도 계시겠지만 그래서 최근 불개미 커뮤니티 캠페인의 보상은 거의다 5만원을 넘지 않습니다. 어찌되었건 총 예산은 정해져 있는데 세금이 나가는 순간 순지급 총액은 줄어들수밖에 없습니다. (제돈으로 대신 내드리는것도 한두번이지ㅠㅠ 부담이에유) 간간히 제세공과금을 납세하고라도 지급해야하는 경우가 생기는데 여기서 당첨자의 주민번호와 같은 개인정보가 필요합니다. 문제는 개인이 제세공과금을 내는것이 불가능해서(우리나라 세법이 ㅈ같음) 저한테 이름과 주민번호를 주셔야하는데 이에대한 협조를 부탁드립니다. 개인정보는 제세공과금 납세 외 그 어떤 목적으로도 활용되지 않습니다. 크립토도 규제안으로 들어가고 있습니다. 우리도 피하거나 숨지말고 깔끔하게 세금내고 지키면서 코인합시다. * 협조를 부탁드립니다. * 내가 안지키면 신고할거자나잉ㅠ
39082	2026-01-19T07:30:58+00:00	닉네임 무한 연장 시즌 커밍 순두부 🟢 STABLE 🛰 SPACE ⛽️ ETHGAS 복사 편하게 해놧어용
39081	2026-01-19T03:38:28+00:00	우리도 이러지 않았나 생각을 좀 해봅시다. 1. 코인판에 뉴비가 들어오면 친절하게 설명을 해줬는가? 2. 우리한테는 없는 비용을 그들에게는 내는 것 처럼 이야기 했는가? (강의, 유료구독) 3. 우리만 아는 단어로 이야기하며 심리적 우월감을 느꼈는가? 우리도 크게 다를거 없습니다. 타산지석 삼아 우리도 더 나은 사람, 더 나은 집단이 됩시다.
39080	2026-01-19T03:18:11+00:00	주말에 차를 좀 사볼까 하고 중고차를 좀 알아봤습니다. 아직까지 중고차를 타본적 없는 사람이고, 굳이 새차 사는 것 보다 중고차가 더 효율적이라고 생각했어요. 그런데 주말에 중고차 알아보고 그냥 새차 사는걸로 즉각 선회했습니다. 아래는 그 이유입니다. 1. 인터넷에서 보면 좋은선택지가 많은 것 같은데 막상 가서보면 몇개 없고 2. 중고차 딜러들이 호구잡는게 너무 심합니다. 일단 어떻게든 수수료 더 붙이려고 없었던 비용이 계속 붙고, 불쾌해 하니까…
39078	2026-01-19T03:14:12+00:00	주말에 차를 좀 사볼까 하고 중고차를 좀 알아봤습니다. 아직까지 중고차를 타본적 없는 사람이고, 굳이 새차 사는 것 보다 중고차가 더 효율적이라고 생각했어요. 그런데 주말에 중고차 알아보고 그냥 새차 사는걸로 즉각 선회했습니다. 아래는 그 이유입니다. 1. 인터넷에서 보면 좋은선택지가 많은 것 같은데 막상 가서보면 몇개 없고 2. 중고차 딜러들이 호구잡는게 너무 심합니다. 일단 어떻게든 수수료 더 붙이려고 없었던 비용이 계속 붙고, 불쾌해 하니까 없었던 비용을 일부 깎아주니까 넌 사야한다는 식으로 종용합니다. 3. 딜러들 진짜 불친절하고 어려운 자기들만 아는 단어로 말하면서 단어의 의미가 뭔지 설명도 안해줍니다. 그리고 계속 계약금박으라고 앵무새... 4. 그렇게 별짓 다해서 사볼까 하면 생각보다 새차보다 그리 싸지도 않습니다. 아마 저는 앞으로도 중고차는 안살 것 같네요.
39077	2026-01-19T03:10:55+00:00	📣 트위터 프리미엄 플러스단을 모집합니다&#33; 대상 : 트위터 키우는데 욕심이 있는 프리미엄 플러스 과금 유저 프플단 목적 : 수익화 및 알고리즘을 태우는데 과금된 프리미엄 플러스 계정 (돈주고 영향력을 산) 이 더 우위에 있을 것으로 추측합니다. 우리끼리 상호작용 해주면 수익 및 수익증대에 도움이 될 것으로 보입니다. 프리미엄 플러스 계정끼리 상부상조하여 수익화 및 수익증대 더 나아가 크립토 프로젝트들과의 협상력을 통해 뭐라도 얻어보는것을 목적으로 합니다. 프플단 신청방법 : @fireantico (불개미) 에게 연락주시면 신청 양식 드릴게용
39076	2026-01-19T02:31:05+00:00	Uh.... 나 분명 97에 팔았는데 다시 91왔네...
39075	2026-01-19T02:25:32+00:00	📌 트위터에 새로운 바람이 불고있습니다. 이게 건전한지는 차치하고 저는 즉시 기존 프리미엄에서 프리미엄 플러스로 추가결제했습니다. 결국 트위터에서 노출수를 늘리는것이 마케팅의 핵심인데, 파이를 야금야금 뺏어먹고있던 카이토를 퇴출시켜버린게 트위터의 의도였던 것 같습니다. 우리는 에드작때 충분히 배웠습니다. 과금유저가 짱임. 트위터 링크
39074	2026-01-19T01:55:06+00:00	🤯 NFT는 줬지만 세일 참여하게 해준다고는 안했다.... 인가...? 조금 기다리면 반영 되겠죠...?
39073	2026-01-19T00:21:55+00:00	📌 ZAMA NFT 가 적격이었는데 제가 모르고 있었습니다.
39072	2026-01-18T16:40:13+00:00	📌 ZAMA NFT 가 적격이었는데 제가 모르고 있었습니다.
39071	2026-01-18T12:37:56+00:00	😂 아마도 우리 텔레그램과 트위터가 곧 이렇게 될 것 같아요. 지금 🟢 STABLE 닉네임 태그 추가하기 이벤트에 참여하고 있는데 다음주에 SPACE 🛰 이랑 ⛽️ ETHGAS도 태그 미리 붙여두셔도 될듯&#33;&#33; 시키는게 생긴다 = 뭔가 준다
39070	2026-01-18T12:28:01+00:00	🔴 불개미 커뮤니티 가이드북 (1월 12일) 목적 : 불개미 커뮤니티 액기스 요약정리를 통한 편리한 불개미 커뮤니티 활용 📌 Fireweek Sentient 야핑캠페인 🗓 일정 : 1월 21일 까지 🔥 보상 : 3만원권 x 20명 (핸드픽) 📌 Fireweek Spacecoin과 우주로 🗓 일정 : 1월 3주차 / 1월 19일~1월 25일 💎 보상 : 총 500만원 상당 리워드 📌 Spacecoin AMA with Fireweek 🗓 일정 : 1월 21일 오후 9시 💎 보상 : - 질문당첨자 : 50만원 상당 Spacecoin 토큰 N분의 1 - 현장 청취자 1. 1만원 상당 USD1 x 100명 2. 5천원 상당 USD1 x 200명 = 총 300명 이상 당첨 📌 Fireweek ETHGAS 이더리움을 위하여 🗓 일정 : 1월 3주차 / 1월 19일~1월 25일 💎 보상 : 총 700만원 상당 리워드 📌 ETHGAS AMA with Fireweek 🗓 일정 : 1월 19일 오후 1
39069	2026-01-18T04:36:15+00:00	📌 ETHGAS AMA with Fireweek 🗓 일정 : 1월 19일 오후 10시 ✉️ ETHGAS는 이더리움을 100배 더 싸고, 100배 더 빠르게 활용할 수 있는 인프라입니다. ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. ETHGAS 텔레그램 : 한국공지 ㅣ 한국채팅 5. 라스트 = AMA 사전질문 작성 폼 : 구글폼 링크 바로가기 🔥 AMA 리워드 - 질문당첨자 : 각 5만원 상당의 상품권 - 현장 청취자 1. 이더가스 코인 5만원 상당 x 25명 지급 2. 1만원 상품권 : x 270명 지급 = 총 300명 이상 당첨 * AMA 이후에는 AMA 내용을 기반으로 한 야핑 캠페인이 진행될 예정이니, 꼭 청취하시길&#33; (청취자 스냅샷 찍습니다&#33;)
39068	2026-01-18T03:35:37+00:00	🔥 Fireweek 이더리움을 위하여&#33;&#33; ETHGAS 안녕하세요 불개미입니다. 불개미 커뮤니티에서 다시 돌아온 캠페인 &quot;FireWeek&quot; 를 시작합니다. 이번 FireWeek는 ETHGAS와 진행합니다. 🗓 일정 : 1월 3주차 / 1월 19일~1월 23일 FireWeek : 불개미 커뮤니티에서 프로젝트를 선정하여 일주일간 해당 프로젝트에 대하여 알아보고 유저들은 에어드랍을 수령하는 캠페인. 월요일 - ETHGAS 소개영상 화요일 - ETHGAS 소개영상 기반 야핑캠페인 수요일 - ETHGAS AMA with fireant 목요일 - ETHGAS AMA 리캡 후기 야핑 캠페인 금요일 ~ 일요일 - 야핑캠페인 진행 및 당첨자 공지 💵 Fireweek 보상 : 700만원 상당의 리워드 * 세부 리워드는 세부 캠페인 공지 확인 ETHGAS로부터 유저 리워드와 진행비용 일체를 지원받았습니다.
39067	2026-01-18T02:31:23+00:00	📌 Fireweek with Spacecoin 과 함께 참여하면 좋은 우쥬라잌 우주 Spacecoin 구할 수 있는 루트가 진짜 얼마 안남은지라, 꼭 체크해서 리워드 얻어가시길 바랍니다. * Fireweek도 많관부&#33;&#33;
39066	2026-01-18T02:31:21+00:00	📂 참가 가이드 : 본문 게시글을 Like + RT : 인용을 통해 MOU 소식에 대한 리뷰 및 의견 작성 : 게시물 해시태그에 #WOULDU &#036;SPACE 추가 : 트위터 닉네임에 | SPACE 🛰 추가 : 구글폼 작성
39065	2026-01-17T15:09:39+00:00	📌 Sentient 가 바이낸스 Pre-TGE 로 갑니다. 바이낸스 월렛에서 센티엔트가 Pre-TGE로 상장합니다. 바이낸스 현물 상장 급행열차라고 보면 될거같고, 국내거래소 반응을 봅시돠 다음주는 Sentient랑 Fight.id로 시끌시끌 하겠네요...&#33; 불개미 커뮤니티는 지금 Sentient Fireweek를 진행중입니다.
39064	2026-01-17T13:43:34+00:00	거기다 바로 코인베이스 상장 예정 띄우고 시작하는 중이니... 깔쌈하게 바이낸스 현물 갔다가 업빗썸 가자. 근데 개인적으로 &quot;책임 여부를 물을필요 없이&quot; 문제가 생기면 상장 담당자는 면피할 명분이 있을 만큼의 깔끔한 토크노믹스 양식이라 한국거래소가 상당히 좋아할 것 같아요. 만국 공통 회사원 특 : 뭔가 해서 성과는 내고싶지만, 나한테 리스크로 다가와서는 안됨. 문제가 생겼을때 빠져나갈 명분과 근거가 있어야함 * 그런 면에서 토크노믹스나 유통량 관련 문제가 생기면 철저히 공개된 토크노믹스를 이행하지 않은 Fight.id 책임이 되는 것.
39063	2026-01-17T08:31:28+00:00	ℹ️ 그리고 토크노믹스에 파트너, 어드바이저, 투자자가 공개되었습니다. - 주피터, 메테오라 파운더 Meow - 앱스트랙트의 LucaNetz - 애니모카브랜드의 Yatsiu - 밈랜드의 9GAG - 마스크의 Suji (코스프레 좋아하는 걔 맞음) - 멀티코인 캐피탈의 Vinny - NBA 전 선수 Baron Davis - UFC 선수 길버트 등이 공개되었습니다. 엔젤 위주의 파트너, 투자자 인데 Meow와 루카넷츠, 얏시우, 멀티코인 캐피탈의…
39062	2026-01-17T08:26:20+00:00	ℹ️ 그리고 토크노믹스에 파트너, 어드바이저, 투자자가 공개되었습니다. - 주피터, 메테오라 파운더 Meow - 앱스트랙트의 LucaNetz - 애니모카브랜드의 Yatsiu - 밈랜드의 9GAG - 마스크의 Suji (코스프레 좋아하는 걔 맞음) - 멀티코인 캐피탈의 Vinny - NBA 전 선수 Baron Davis - UFC 선수 길버트 등이 공개되었습니다. 엔젤 위주의 파트너, 투자자 인데 Meow와 루카넷츠, 얏시우, 멀티코인 캐피탈의 Vinny가 있는건 상당히 의외 * 지금 마음속으로 공짜로 얻은거니까 기대하지 말자 x 1000 번 되뇌이는 중....
39061	2026-01-17T08:21:56+00:00	📌 STABLE 상승중 - 제 목표가는 30원 그 위 언저리...? (제발요) 비트코인 상승 전 현물매수를 진행한 Stable이 상승중입니다. 아직 단 한개의 스테이블도 팔지 않았는데 제가 기대했던 것과 달리 거래소 상장빨이 아니라 그냥 올라가는 중이네요. 이 타이밍에 바낸 업빗 떠주면 행복사 가는거야...&#33;
39060	2026-01-17T08:20:43+00:00	🪙 투자는 누가봐도 솔라나쪽 프로젝트처럼 받았어요. 입니다. 빅브레인홀딩스, 점프크립토, 롱해시, 아나톨리 (솔라나사장) 코인베이스, 그린필드 캐피탈 등 여기저기서 십시일반으로 받았네요. 시간이랑 돈 들이는 에드작 말고 기대값을 0으로 잡고 테스트 노드 돌려보는 에드작으로는 괜찮을 것 같습니다. 그리고 코인리스트에서 토큰세일을 했어서 또 토큰세일 할수도 있을 것 같음.
39059	2026-01-17T03:27:30+00:00	📌 얘네는 필수적으로 노드가 필요한데 지금은 에드작으로 노드 돌려놔도 될듯. 스테이커 위임 -&gt; ARX NODE = 군집 = 클러스터 형태입니다. 뭐 어려운 이야기는 차치하고 아무튼 포인트는 지금 테스트넷중인데 노드를 공짜로 돌릴 수 있다는 점입니다. 저는 사무실에 노는 컴퓨터도 있고, 공유오피스라 전기세도 공짜니까 한번 돌려볼라구요 테스트 노드 상세내용이랑 스펙은 여기보시면 됨
39058	2026-01-17T03:17:02+00:00	📌 얘네는 필수적으로 노드가 필요한데 지금은 에드작으로 노드 돌려놔도 될듯. 스테이커 위임 -&gt; ARX NODE = 군집 = 클러스터 형태입니다. 뭐 어려운 이야기는 차치하고 아무튼 포인트는 지금 테스트넷중인데 노드를 공짜로 돌릴 수 있다는 점입니다. 저는 사무실에 노는 컴퓨터도 있고, 공유오피스라 전기세도 공짜니까 한번 돌려볼라구요 테스트 노드 상세내용이랑 스펙은 여기보시면 됨
39057	2026-01-17T03:16:15+00:00	📌 오랜만에 Docs 읽으니까 너무 재밌어서 하나 더 읽을거리 찾아왔어요 - Arcium 이제 한 목차 3장까지 읽었는데, 최근 네러티브가 프라이버시 블록체인이잖아요? 근데 얘는 퍼블릭블록체인의 익명성과 암호화를 강화시키는 툴이라고 보시면 됩니다. 블록체인상에서 모든것을 공개하되, 데이터를 암호화 하는 역할의 인프라입니다.
39056	2026-01-16T21:55:44+00:00	📌 오랜만에 Docs 읽으니까 너무 재밌어서 하나 더 읽을거리 찾아왔어요 - Arcium 이제 한 목차 3장까지 읽었는데, 최근 네러티브가 프라이버시 블록체인이잖아요? 근데 얘는 퍼블릭블록체인의 익명성과 암호화를 강화시키는 툴이라고 보시면 됩니다. 블록체인상에서 모든것을 공개하되, 데이터를 암호화 하는 역할의 인프라입니다.
39055	2026-01-16T16:41:52+00:00	🔹 ETHGAS 를 좀 찬찬히 Docs를 읽어봤습니다. 이해가 안가는거 디스코드로 팀 연락해서 좀 이야기도 나눠봤는데 요약해드릴게용 1. 이더리움 가스비는 비쌉니다. 근데 &quot;매초, 매분 비싸지는&quot; 않습니다. 2. 이더리움 가스비는 사실 실시간으로 다음 수수료를 예측할 수 있습니다. ETHGAS가 해주는게 이거임. 3. 만약 기다릴수 없는 TX이면 Dapp 에게 가스비 보조금을 받아와서 쓴 가스비의 일부를 페이백 4. 이더리움 가스비에 롱숏 기능도 곧 나옴. 5. 온체인 활동 할때 API 연결해서 쌀때 TX 나가게 해주는 이더리움 가스비 저렴 알림? 같은것도 있는듯 이더리움 가스비가 크립토 프로젝트나 유저입장에서는 분명 큰 비용이고, 비용은 절감해야하는 대상입니다. 사업적 관점에서 상당히 괜찮은 포인트를 찝었네요. 여기 Docs 읽어보시면 좋을 것 같습니다. 참고로 다음주에 한국 커뮤니티 캠페인도 하기로 했으니 꼭 한번씩 읽어보세요
39053	2026-01-16T16:36:13+00:00	트위터에서 야핑글이 제거된지금 정보가 더 깨끗하게 보이는 순기능이 또 있네요 ETHGAS 라는 프로젝트 트위터에서 긁어옴. 이더리움의 문제는 가스비입니다. 근데 이 이더리움의 가스비를 0으로 만든대요. 사실 docs 읽기 전인데 시도 자체가 흥미롭습니다.
39052	2026-01-16T16:18:48+00:00	여러분 ETHGAS 에드작 레퍼럴입니다. www.ethgas.com/community/onboarding?referral=PBHHK93 이거 Beans 라는 포인트가 있는 것 같아요. 이거 연결 해놓고 트위터 연결까지 해두세요&#33; 자 이제 docs 읽으러 갈게요
39051	2026-01-16T15:53:27+00:00	레퍼럴 한명 해드립니다. 짤&#33; 완료
39050	2026-01-16T14:42:40+00:00	트위터에서 야핑글이 제거된지금 정보가 더 깨끗하게 보이는 순기능이 또 있네요 ETHGAS 라는 프로젝트 트위터에서 긁어옴. 이더리움의 문제는 가스비입니다. 근데 이 이더리움의 가스비를 0으로 만든대요. 사실 docs 읽기 전인데 시도 자체가 흥미롭습니다.
39049	2026-01-16T14:39:15+00:00	트위터에서 야핑글이 제거된지금 정보가 더 깨끗하게 보이는 순기능이 또 있네요 ETHGAS 라는 프로젝트 트위터에서 긁어옴. 이더리움의 문제는 가스비입니다. 근데 이 이더리움의 가스비를 0으로 만든대요. 사실 docs 읽기 전인데 시도 자체가 흥미롭습니다.
39048	2026-01-16T14:26:10+00:00	📌 Despread 스토리텔러 홈페이지가 리뉴얼되었습니다. 지금 Fight.id 캠페인 진행중인 것 같은데, 홈페이지가 훨씬 깔끔하게 바뀌었네요. 여기 가면 보실 수 있음 느좋
39046	2026-01-16T14:07:33+00:00	좀 더 뜯어보니까 - 페가수스 : 팀할당조차 없고 완전 Fair launch - 유니콘 : 초반참여는 모두가 가능하나 스나이핑 방지 봇이 있어서 특정 누군가가 싼 가격에 토큰을 살 수 없음 - Titan : 이건 약간 Dex 풀을 여는 느낌이라 이것도 스나이핑 싸움....? 버추얼 새로운 런치패드 형태가 우리가 생각하는 뭐 할당받고 그러는게 아니라, 초기 스타트업에 투자하거나, Pump.fun에 투자하는 형태의 양갈래로 나눠버린 느낌입니다. 이러면 성능좋은 봇 보유자들이 100% 승리겠는데? 그럼에도 불구하고 먹여주기로 유명한 버츄얼 런패니까 &quot;처음&quot; 키워드를 믿으며 한번 공부 더 딥하게 해봄
